month,region,wea,dens_90,dens_75,dens_50,dens_avg,ann_reg_90,ann_reg_75,ann_reg_50,ann_reg_avg,ann_coast_avg,constraint
March,Southern New England,OCS-A 0501,1.1527281999588013,1.0541478395462036,1.0117270946502686,1.0057475458491931,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
March,Southern New England,OCS-A 0517,0.7778856992721558,0.7275320887565613,0.6436094045639038,0.6293124258518219,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
March,Southern New England,OCS-A 0520,0.6455883741378786,0.39007216691970825,0.20538722723722458,0.29588332027196884,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
March,Southern New England,OCS-A 0521,0.6851606070995333,0.4758985787630081,0.17818426340818405,0.31688892394304274,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
March,Southern New England,OCS-A 0522,1.5584065437316905,0.9468353241682053,0.49663038551807404,0.6958990293470296,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
March,Southern New England,OCS-A 0534,0.6640754342079163,0.49370943009853363,0.2812429964542389,0.344801792409271,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0482,0.009323595836758614,0.009203766472637653,0.00882778037339449,0.008437129525611034,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0483,0.01804133728146553,0.017188308760523796,0.015405532903969288,0.015449781622737645,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0490,0.010127280652523043,0.0074593189638108015,0.005611487897112966,0.006647653079458645,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0498,0.01146466974169016,0.011378280119970441,0.011198662221431732,0.01114816878301402,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0499,0.011234571225941181,0.011177926324307919,0.010956746991723776,0.010698645375669003,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0508,0.00575360143557191,0.004369794740341604,0.0038377935998141766,0.004238387285214331,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0512,0.03451322615146637,0.032075945287942886,0.028977127745747566,0.027436478063464165,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0519,0.008066539280116558,0.007967312354594469,0.007801934145390987,0.00790748419240117,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0532,0.0108865262940526,0.01048225723206997,0.010107485111802816,0.0098658024333417409,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0537,0.05624043494462967,0.05432874523103237,0.04780728369951248,0.04624336665230138,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0538,0.03803405314683915,0.03187718987464905,0.020836954936385155,0.0252403081036531,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0539,0.043712050095200544,0.039331650361418724,0.030723005533218384,0.031826422135863036,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0541,0.030337446369230747,0.028167936019599438,0.023693150840699673,0.023842890547322377,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0542,0.04212271645665169,0.04113407898694277,0.039395784959197044,0.03892462168421064,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0544,0.04161932319402695,0.0394649151712656,0.03745393455028534,0.03783985289434592,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Mid-Atlantic,OCS-A 0549,0.010875647887587547,0.01057298481464386,0.010192270390689373,0.009989278677564401,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
May,Southeast,OCS-A 0545,0.0019675660296343267,0.0018536236020736396,0.001759567006956786,0.0017609178903512657,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
May,Southeast,OCS-A 0546,0.0017145852791145442,0.001569380285218358,0.0014762651408091187,0.0015150673118316466,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
May,Southern New England,OCS-A 0486,0.35800693929195404,0.3446500301361084,0.28035950660705566,0.27452750876545906,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0487,0.244286721944809,0.18114866316318512,0.09980937838554382,0.13394091146833756,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0500,0.5437701582908631,0.5236612856388092,0.40511950850486755,0.34533044582475786,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0501,0.6499204039573669,0.6410253643989563,0.6092602610588074,0.5980053598230536,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0517,0.2704751193523407,0.25095587968826294,0.21842381358146667,0.21825840572516123,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0520,0.5228739619255067,0.3429674208164215,0.18874599784612656,0.2520700853317976,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0521,0.5498123049736025,0.4151970148086548,0.16645830124616623,0.2670453358441591,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0522,1.167883229255677,0.7715621292591095,0.4493374526500702,0.5687164115634832,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
May,Southern New England,OCS-A 0534,0.47000597417354584,0.36430829763412476,0.22579210251569748,0.25724860560148954,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0482,0.02708496265113354,0.020507119596004486,0.016337374225258827,0.016435234449230708,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0483,0.017432685010135174,0.016914654057472944,0.015789370983839035,0.01556399860419333,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0490,0.011611848324537277,0.011355877155438066,0.00845359731465578,0.009111664989697081,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0498,0.008744227886199952,0.0075318008894100785,0.007030053064227104,0.0074098422192037106,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0499,0.013964304700493813,0.0087136325892061,0.007246199296787381,0.008869345183484256,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0508,0.005617453576996923,0.004191638203337789,0.0037154650781303644,0.004148308795669841,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0512,0.018771500512957576,0.01851489022374153,0.017221365123987198,0.01657303501493656,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0519,0.010551108606159687,0.010130624286830425,0.009429817087948322,0.009129368855307499,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0532,0.017312612384557724,0.016879854258149862,0.010057886596769094,0.011678592395037412,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0537,0.01620863936841488,0.015755132539197803,0.014589203521609306,0.014217774915908064,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0538,0.016291760466992856,0.013715909793972969,0.011285403743386269,0.01213966653897212,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0539,0.02337469719350338,0.02098363870754838,0.016963188536465168,0.017880457401689556,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0541,0.021042455546557905,0.019554462283849716,0.016460943035781384,0.01620490842365793,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0542,0.02488665282726288,0.024611773435026407,0.024271334521472454,0.023903971670993736,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0544,0.020728335715830326,0.020121132489293814,0.01958403829485178,0.019727904970447224,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Mid-Atlantic,OCS-A 0549,0.014712639898061755,0.011873465962707996,0.009639501571655273,0.01035452694990314,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
November,Southeast,OCS-A 0545,0.001419847807846963,0.0012534578854683787,9.799198887776583e-4,0.0010994171781931073,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
November,Southeast,OCS-A 0546,0.001198095665313303,0.0010116095654666424,7.890320266596973e-4,9.183216995249192e-4,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
November,Southern New England,OCS-A 0486,0.1368450790643692,0.11975416168570518,0.10678253695368767,0.10323063967128594,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0487,0.06004439294338226,0.040452077984809875,0.02615457959473133,0.03296052133116652,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0500,0.15426059663295746,0.14527995884418488,0.0868900865316391,0.08683977454252866,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0501,0.1997738629579544,0.18834412842988968,0.16512930393218994,0.1653024838729338,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0517,0.0931267037987709,0.08666932582855225,0.07590702921152115,0.07453640922904015,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0520,0.0953430272638798,0.058581133373081684,0.03057168982923031,0.045404655998572706,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0521,0.12787916660308843,0.08135814033448696,0.02777515910565853,0.056376977590844035,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0522,0.33905435353517555,0.1867419332265854,0.08599796146154404,0.1380898320878094,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
November,Southern New England,OCS-A 0534,0.08757482841610909,0.06425274815410376,0.038711799308657646,0.04605049535166472,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0482,0.006950598210096361,0.0044958884827792645,0.0037433106917887926,0.0044112448365642475,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0483,0.007559145940467716,0.007004858693107963,0.00619153818115592,0.006313919532112777,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0490,0.004340079473331572,0.003345803765114397,0.0031533186556771398,0.003263766395061144,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0498,0.0036575190490111707,0.003536734147928655,0.0034557186299934983,0.003495182221134504,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0499,0.004078729078173637,0.003638559894170612,0.003521186765283346,0.0036238421162124723,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0508,0.0024005571380257607,0.0018506697670090944,0.0016332865925505757,0.001796634279243234,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0512,0.010579784028232097,0.010124321095645428,0.009342159144580364,0.00862109542895968,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0519,0.002983987657353282,0.0029822743963450193,0.0029794189613312483,0.0029485642444342375,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0532,0.004485139017924666,0.004371276940219104,0.0037367423065006733,0.00388823167886585,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0537,0.012579825986176728,0.012138347374275327,0.010888892225921154,0.01063947266499911,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0538,0.010920572467148306,0.009261447936296463,0.006701287813484669,0.007739926401812296,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0539,0.012895833328366281,0.012087332317605615,0.00932485330849886,0.009655242785811424,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0541,0.01063069747760892,0.009749870281666517,0.007886241655796766,0.007914695556142501,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0542,0.013807919714599848,0.013773966813459992,0.013417471665889025,0.01303513374711786,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0544,0.01237860880792141,0.011814296944066882,0.01138386782258749,0.011503557053705057,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Mid-Atlantic,OCS-A 0549,0.0036797010339796547,0.003372913459315896,0.003289931220933795,0.0033476526419130657,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
October,Southeast,OCS-A 0545,0.0015732571948319672,0.0014159601123537868,0.0012222802615724504,0.0012879814021289349,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
October,Southeast,OCS-A 0546,0.0013028925750404594,0.0011679870076477528,0.001009977306239307,0.0010899651226484114,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
October,Southern New England,OCS-A 0486,0.0787546657025814,0.0731067806482315,0.06489399075508118,0.06216315180063248,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0487,0.04792840480804444,0.03372464329004288,0.021732255816459656,0.026701479164116523,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0500,0.11201688200235367,0.10288744047284126,0.07568598538637161,0.06747467785506793,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0501,0.12746736407279968,0.11974238976836205,0.1106625348329544,0.11243981190703133,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0517,0.05915402695536613,0.055479323491454124,0.04935481771826744,0.04876114303867022,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0520,0.08261005952954295,0.05151410214602947,0.02670641988515854,0.03813386159017682,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0521,0.08961776942014697,0.0627618981525302,0.02193276770412922,0.04052020865492523,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0522,0.1877937212586404,0.11723361536860466,0.05974392592906952,0.08412698978050188,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
October,Southern New England,OCS-A 0534,0.07841713726520538,0.060064234770834446,0.036577172577381134,0.042263241193722934,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0482,0.002799175586551428,0.0021397543605417013,0.0017894720658659935,0.002037253015889571,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0483,0.0047180384397506716,0.004508421407081187,0.003994843922555447,0.0040006540482863786,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0490,0.0022256040363572544,0.0015901047736406326,0.0012969556264579296,0.0015374873764812946,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0498,0.0017741354182362556,0.0017622652812860906,0.0017529252218082547,0.0017290496034547687,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0499,0.0018996878061443567,0.0018052244267892092,0.0017694655107334256,0.001776722798240371,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0508,0.0014860768802464012,0.0011001252278219908,9.865757310763001e-4,0.0010999863217067388,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0512,0.0054472872056066995,0.005178818944841623,0.004702871199697256,0.0044152493087145,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0519,0.0015429753810167312,0.001534041773993522,0.0015191524289548397,0.001528922274398307,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0532,0.0017558349180035293,0.0017419691139366478,0.0016395002603530884,0.001626430475153029,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0537,0.006596846599131823,0.006370018236339092,0.005729803815484047,0.0056117211601563865,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0538,0.005284575652331114,0.00450555793941021,0.0032866874244064093,0.0038044778630137444,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0539,0.006273176008835435,0.0060236293356865644,0.004833499202504754,0.005010102345194254,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0541,0.0055667443200945865,0.005108053097501397,0.004238673020154238,0.004253700425449226,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0542,0.006874145241454244,0.006790272076614201,0.006615148624405265,0.006568082741328648,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0544,0.006508107529953122,0.006211690721102059,0.00597365596331656,0.006026868708431721,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Mid-Atlantic,OCS-A 0549,0.0018008619081228971,0.0017854832112789154,0.0017171703511849046,0.001712294716316347,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,0km
September,Southeast,OCS-A 0545,0,0,0,0,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
September,Southeast,OCS-A 0546,0,0,0,0,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,0km
September,Southern New England,OCS-A 0486,0.04391103610396385,0.041712275706231594,0.03740190528333187,0.03534617989013592,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0487,0.02743601836264134,0.020425351336598396,0.013022094964981079,0.01571829680024701,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0500,0.0547401063144207,0.052013099193573,0.04092199355363846,0.03514113985811886,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0501,0.06172514334321022,0.05886717699468136,0.05428478121757507,0.055342173711820083,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0517,0.03408386819064617,0.03195694740861654,0.02841207943856716,0.028003651648759842,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0520,0.04343455620110036,0.029630921315401793,0.016806120052933693,0.021844340884126724,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0521,0.04865094535052778,0.03479674272239208,0.014980360865592957,0.024057143065147103,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0522,0.12244836017489437,0.07525902427732944,0.04246778413653374,0.05814199530604211,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
September,Southern New England,OCS-A 0534,0.04174365662038326,0.03376372531056404,0.02162961009889841,0.02395253223949112,0.15008400976657874,0.018916922621428967,2.598425780888647e-4,0.07918808176801849,0.02216512590611698,0km
April,Mid-Atlantic,OCS-A 0482,0.05418316423892974,0.05145789682865143,0.04647880792617798,0.044900407675992356,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0483,0.08884452879428864,0.08276198990643024,0.07468641176819801,0.07271559876115884,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0490,0.10735187605023386,0.07047678902745247,0.03854679688811302,0.05208906574795644,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0497,0.07250664979219436,0.06577573344111443,0.06137470901012421,0.06054518783563062,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0498,0.05498539060354233,0.053205570206046104,0.05177395045757294,0.04871219603551759,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0499,0.053981781005859375,0.0518219918012619,0.048257406800985336,0.04544638419553401,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0508,0.039020199328660965,0.021961119025945663,0.012935640290379524,0.017705405159726923,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0512,0.11890058666467666,0.107955701649189,0.09514777362346649,0.08986685898687158,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0519,0.054610307514667514,0.049303047358989716,0.04467922821640968,0.045945226807485924,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0532,0.055455299094319344,0.05324632953852415,0.04822423681616783,0.04386940549470877,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0537,0.17491866499185563,0.15880002826452255,0.1337781324982643,0.1313307464674667,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0538,0.15375807285308837,0.12258179485797882,0.07118529081344604,0.09182736891926381,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0539,0.154159452021122,0.14496999233961105,0.10133227333426476,0.10558635855300559,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0541,0.14566552042961123,0.13299357518553734,0.09424133226275444,0.09656231521318356,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0542,0.1499876081943512,0.1444723755121231,0.13324394822120667,0.12557000324862902,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0544,0.14227098524570464,0.12969810515642166,0.11661756783723831,0.11900093885404724,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Mid-Atlantic,OCS-A 0549,0.05086032971739769,0.048451878130435944,0.045539531856775284,0.04051670645350131,0.06292186379432677,0.012153170304372907,0.001961317379027605,0.017818752700484945,0.02216512590611698,10km
April,Southeast,OCS-A 0545,0.007583669852465391,0.005049615632742643,0.0030494879465550184,0.003930665004493979,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,10km
April,Southeast,OCS-A 0546,0.0072446662932634355,0.004172742599621415,0.002374137402512133,0.003330733705079183,0.0016891249455511601,2.981222223752411e-5,1.0755775747384178e-5,0.002123676119939638,0.02216512590611698,10km
